threshold,tpr_bad,fpr_good,ks
0.33395200169694966,0.024720423778693348,0.005249027846333506,0.01947139593235984
0.33322465924459066,0.024720423778693348,0.005309223119800633,0.019411200658892715
0.3331605976097335,0.02481852069845007,0.005309223119800633,0.019509297578649436
0.3329416551091892,0.02481852069845007,0.005357379338574335,0.019461141359875735
0.33287811786221483,0.02491661761820679,0.005357379338574335,0.019559238279632456
0.3328480528134399,0.02491661761820679,0.00536941839326776,0.01954719922493903
0.33281818673130237,0.025014714537963507,0.00536941839326776,0.019645296144695748
0.33278203209189927,0.025014714537963507,0.0053814574479611865,0.01963325709000232
0.33277796089118405,0.02511281145772023,0.0053814574479611865,0.01973135400975904
0.33276226852922863,0.02511281145772023,0.005393496502654612,0.01971931495506562
0.3326897668983336,0.025210908377476946,0.005393496502654612,0.019817411874822333
0.33239789367790895,0.025210908377476946,0.005453691776121739,0.019757216601355206
0.3323479390198204,0.025309005297233667,0.005453691776121739,0.019855313521111927
0.3323337815220239,0.025309005297233667,0.005465730830815164,0.019843274466418502
0.33233191911183674,0.025407102216990385,0.005465730830815164,0.01994137138617522
0.33221309489746303,0.025407102216990385,0.00547776988550859,0.019929332331481794
0.33211080659851,0.025505199136747106,0.00547776988550859,0.020027429251238515
0.3319290751461643,0.025505199136747106,0.005537965158975717,0.01996723397777139
0.3315748256907199,0.025799489896017266,0.005537965158975717,0.02026152473704155
0.3313921476978661,0.025799489896017266,0.005574082323055994,0.020225407572961273
0.33138815806370847,0.025897586815773983,0.005574082323055994,0.02032350449271799
0.33138614126156624,0.025897586815773983,0.005586121377749419,0.020311465438024565
0.33138563898005,0.025995683735530704,0.005586121377749419,0.020409562357781286
0.33137452564201964,0.025995683735530704,0.005598160432442845,0.02039752330308786
0.331021101054545,0.026388071414557582,0.005598160432442845,0.02078991098211474
0.3307648726476899,0.026388071414557582,0.005646316651216546,0.020741754763341037
0.33070100203759384,0.02668236217382774,0.005646316651216546,0.021036045522611194
0.33064810807915834,0.02668236217382774,0.005658355705909972,0.02102400646791777
0.33052695791446585,0.026780459093584463,0.005658355705909972,0.02112210338767449
0.33037630110593824,0.026780459093584463,0.005706511924683673,0.02107394716890079
0.3302902734588454,0.02687855601334118,0.005706511924683673,0.021172044088657506
0.3297965816603108,0.02687855601334118,0.005850980581004779,0.021027575432336403
0.3296459731359092,0.02717284677261134,0.005850980581004779,0.02132186619160656
0.32947870624603515,0.02717284677261134,0.005887097745085056,0.021285749027526283
0.3294030623339837,0.02727094369236806,0.005887097745085056,0.021383845947283004
0.329120670728102,0.02727094369236806,0.005947293018552183,0.021323650673815878
0.32901619420145595,0.027565234451638217,0.005947293018552183,0.021617941433086034
0.3289799612706216,0.027565234451638217,0.005971371127939034,0.021593863323699183
0.3288965225629515,0.02776142829115166,0.005971371127939034,0.021790057163212626
0.32875575410594543,0.02776142829115166,0.005995449237325885,0.021765979053825775
0.32862314297151957,0.027957622130665098,0.005995449237325885,0.021962172893339214
0.32851573292556296,0.027957622130665098,0.006019527346712736,0.021938094783952363
